bonafide,basic5000/wav_16k/BASIC5000_1883
bonafide,basic5000/wav_16k/BASIC5000_1214
bonafide,basic5000/wav_16k/BASIC5000_3124
bonafide,basic5000/wav_16k/BASIC5000_0631
bonafide,basic5000/wav_16k/BASIC5000_2500
bonafide,basic5000/wav_16k/BASIC5000_1130
bonafide,basic5000/wav_16k/BASIC5000_2931
bonafide,basic5000/wav_16k/BASIC5000_2107
bonafide,basic5000/wav_16k/BASIC5000_0513
bonafide,basic5000/wav_16k/BASIC5000_4020
bonafide,basic5000/wav_16k/BASIC5000_1750
bonafide,basic5000/wav_16k/BASIC5000_3325
bonafide,basic5000/wav_16k/BASIC5000_0172
bonafide,basic5000/wav_16k/BASIC5000_4796
bonafide,basic5000/wav_16k/BASIC5000_0587
bonafide,basic5000/wav_16k/BASIC5000_2658
bonafide,basic5000/wav_16k/BASIC5000_4838
bonafide,basic5000/wav_16k/BASIC5000_2961
bonafide,basic5000/wav_16k/BASIC5000_1000
bonafide,basic5000/wav_16k/BASIC5000_3194
bonafide,basic5000/wav_16k/BASIC5000_1914
bonafide,basic5000/wav_16k/BASIC5000_1183
bonafide,basic5000/wav_16k/BASIC5000_2725
bonafide,basic5000/wav_16k/BASIC5000_1789
bonafide,basic5000/wav_16k/BASIC5000_3385
bonafide,basic5000/wav_16k/BASIC5000_1401
bonafide,basic5000/wav_16k/BASIC5000_2659
bonafide,basic5000/wav_16k/BASIC5000_3177
bonafide,basic5000/wav_16k/BASIC5000_2494
bonafide,basic5000/wav_16k/BASIC5000_2259
bonafide,basic5000/wav_16k/BASIC5000_1307
bonafide,basic5000/wav_16k/BASIC5000_0243
bonafide,basic5000/wav_16k/BASIC5000_2939
bonafide,basic5000/wav_16k/BASIC5000_2113
bonafide,basic5000/wav_16k/BASIC5000_3306
bonafide,basic5000/wav_16k/BASIC5000_0003
bonafide,basic5000/wav_16k/BASIC5000_4509
bonafide,basic5000/wav_16k/BASIC5000_0336
bonafide,basic5000/wav_16k/BASIC5000_2596
bonafide,basic5000/wav_16k/BASIC5000_3527
bonafide,basic5000/wav_16k/BASIC5000_3795
bonafide,basic5000/wav_16k/BASIC5000_0573
bonafide,basic5000/wav_16k/BASIC5000_2134
bonafide,basic5000/wav_16k/BASIC5000_1011
bonafide,basic5000/wav_16k/BASIC5000_0620
bonafide,basic5000/wav_16k/BASIC5000_4002
bonafide,basic5000/wav_16k/BASIC5000_2129
bonafide,basic5000/wav_16k/BASIC5000_0930
bonafide,basic5000/wav_16k/BASIC5000_2572
bonafide,basic5000/wav_16k/BASIC5000_0506
bonafide,basic5000/wav_16k/BASIC5000_4631
bonafide,basic5000/wav_16k/BASIC5000_2269
bonafide,basic5000/wav_16k/BASIC5000_2944
bonafide,basic5000/wav_16k/BASIC5000_1241
bonafide,basic5000/wav_16k/BASIC5000_3927
bonafide,basic5000/wav_16k/BASIC5000_1650
bonafide,basic5000/wav_16k/BASIC5000_4291
bonafide,basic5000/wav_16k/BASIC5000_3925
bonafide,basic5000/wav_16k/BASIC5000_3783
bonafide,basic5000/wav_16k/BASIC5000_1670
bonafide,basic5000/wav_16k/BASIC5000_1305
bonafide,basic5000/wav_16k/BASIC5000_4856
bonafide,basic5000/wav_16k/BASIC5000_3547
bonafide,basic5000/wav_16k/BASIC5000_1725
bonafide,basic5000/wav_16k/BASIC5000_3779
bonafide,basic5000/wav_16k/BASIC5000_4670
bonafide,basic5000/wav_16k/BASIC5000_1185
bonafide,basic5000/wav_16k/BASIC5000_1497
bonafide,basic5000/wav_16k/BASIC5000_0262
bonafide,basic5000/wav_16k/BASIC5000_2532
bonafide,basic5000/wav_16k/BASIC5000_3045
bonafide,basic5000/wav_16k/BASIC5000_3544
bonafide,basic5000/wav_16k/BASIC5000_4133
bonafide,basic5000/wav_16k/BASIC5000_2260
bonafide,basic5000/wav_16k/BASIC5000_1754
bonafide,basic5000/wav_16k/BASIC5000_4272
bonafide,basic5000/wav_16k/BASIC5000_4127
bonafide,basic5000/wav_16k/BASIC5000_2140
bonafide,basic5000/wav_16k/BASIC5000_3349
bonafide,basic5000/wav_16k/BASIC5000_1334
bonafide,basic5000/wav_16k/BASIC5000_3776
bonafide,basic5000/wav_16k/BASIC5000_1673
bonafide,basic5000/wav_16k/BASIC5000_0877
bonafide,basic5000/wav_16k/BASIC5000_3288
bonafide,basic5000/wav_16k/BASIC5000_3635
bonafide,basic5000/wav_16k/BASIC5000_0704
bonafide,basic5000/wav_16k/BASIC5000_2794
bonafide,basic5000/wav_16k/BASIC5000_0967
bonafide,basic5000/wav_16k/BASIC5000_0981
bonafide,basic5000/wav_16k/BASIC5000_4428
bonafide,basic5000/wav_16k/BASIC5000_1235
bonafide,basic5000/wav_16k/BASIC5000_4697
bonafide,basic5000/wav_16k/BASIC5000_2720
bonafide,basic5000/wav_16k/BASIC5000_3174
bonafide,basic5000/wav_16k/BASIC5000_2738
bonafide,basic5000/wav_16k/BASIC5000_4113
bonafide,basic5000/wav_16k/BASIC5000_3220
bonafide,basic5000/wav_16k/BASIC5000_4864
bonafide,basic5000/wav_16k/BASIC5000_2969
bonafide,basic5000/wav_16k/BASIC5000_2342
bonafide,basic5000/wav_16k/BASIC5000_0663
bonafide,basic5000/wav_16k/BASIC5000_3828
bonafide,basic5000/wav_16k/BASIC5000_1400
bonafide,basic5000/wav_16k/BASIC5000_3988
bonafide,basic5000/wav_16k/BASIC5000_3466
bonafide,basic5000/wav_16k/BASIC5000_2104
bonafide,basic5000/wav_16k/BASIC5000_0365
bonafide,basic5000/wav_16k/BASIC5000_0512
bonafide,basic5000/wav_16k/BASIC5000_4108
bonafide,basic5000/wav_16k/BASIC5000_0622
bonafide,basic5000/wav_16k/BASIC5000_1791
bonafide,basic5000/wav_16k/BASIC5000_0953
bonafide,basic5000/wav_16k/BASIC5000_4471
bonafide,basic5000/wav_16k/BASIC5000_1415
bonafide,basic5000/wav_16k/BASIC5000_3766
bonafide,basic5000/wav_16k/BASIC5000_4545
bonafide,basic5000/wav_16k/BASIC5000_4116
bonafide,basic5000/wav_16k/BASIC5000_2050
bonafide,basic5000/wav_16k/BASIC5000_4132
bonafide,basic5000/wav_16k/BASIC5000_3191
bonafide,basic5000/wav_16k/BASIC5000_1735
bonafide,basic5000/wav_16k/BASIC5000_3033
bonafide,basic5000/wav_16k/BASIC5000_3590
bonafide,basic5000/wav_16k/BASIC5000_1784
bonafide,basic5000/wav_16k/BASIC5000_2168
bonafide,basic5000/wav_16k/BASIC5000_4533
bonafide,basic5000/wav_16k/BASIC5000_1618
bonafide,basic5000/wav_16k/BASIC5000_1168
bonafide,basic5000/wav_16k/BASIC5000_3537
bonafide,basic5000/wav_16k/BASIC5000_1103
bonafide,basic5000/wav_16k/BASIC5000_2295
bonafide,basic5000/wav_16k/BASIC5000_0858
bonafide,basic5000/wav_16k/BASIC5000_1712
bonafide,basic5000/wav_16k/BASIC5000_0910
bonafide,basic5000/wav_16k/BASIC5000_4538
bonafide,basic5000/wav_16k/BASIC5000_4757
bonafide,basic5000/wav_16k/BASIC5000_3052
bonafide,basic5000/wav_16k/BASIC5000_2843
bonafide,basic5000/wav_16k/BASIC5000_4903
bonafide,basic5000/wav_16k/BASIC5000_3072
bonafide,basic5000/wav_16k/BASIC5000_1646
bonafide,basic5000/wav_16k/BASIC5000_2103
bonafide,basic5000/wav_16k/BASIC5000_0182
bonafide,basic5000/wav_16k/BASIC5000_3404
bonafide,basic5000/wav_16k/BASIC5000_0832
bonafide,basic5000/wav_16k/BASIC5000_3945
bonafide,basic5000/wav_16k/BASIC5000_0562
bonafide,basic5000/wav_16k/BASIC5000_4875
bonafide,basic5000/wav_16k/BASIC5000_3093
bonafide,basic5000/wav_16k/BASIC5000_0376
bonafide,basic5000/wav_16k/BASIC5000_2071
bonafide,basic5000/wav_16k/BASIC5000_4607
bonafide,basic5000/wav_16k/BASIC5000_1363
bonafide,basic5000/wav_16k/BASIC5000_0748
bonafide,basic5000/wav_16k/BASIC5000_3480
bonafide,basic5000/wav_16k/BASIC5000_1596
bonafide,basic5000/wav_16k/BASIC5000_1645
bonafide,basic5000/wav_16k/BASIC5000_4344
bonafide,basic5000/wav_16k/BASIC5000_1803
bonafide,basic5000/wav_16k/BASIC5000_2475
bonafide,basic5000/wav_16k/BASIC5000_3691
bonafide,basic5000/wav_16k/BASIC5000_2751
bonafide,basic5000/wav_16k/BASIC5000_4569
bonafide,basic5000/wav_16k/BASIC5000_0702
bonafide,basic5000/wav_16k/BASIC5000_4193
bonafide,basic5000/wav_16k/BASIC5000_2999
bonafide,basic5000/wav_16k/BASIC5000_0656
bonafide,basic5000/wav_16k/BASIC5000_2615
bonafide,basic5000/wav_16k/BASIC5000_0875
bonafide,basic5000/wav_16k/BASIC5000_4209
bonafide,basic5000/wav_16k/BASIC5000_4657
bonafide,basic5000/wav_16k/BASIC5000_1422
bonafide,basic5000/wav_16k/BASIC5000_2218
bonafide,basic5000/wav_16k/BASIC5000_2455
bonafide,basic5000/wav_16k/BASIC5000_1299
bonafide,basic5000/wav_16k/BASIC5000_4666
bonafide,basic5000/wav_16k/BASIC5000_3963
bonafide,basic5000/wav_16k/BASIC5000_1137
bonafide,basic5000/wav_16k/BASIC5000_2602
bonafide,basic5000/wav_16k/BASIC5000_3706
bonafide,basic5000/wav_16k/BASIC5000_3825
bonafide,basic5000/wav_16k/BASIC5000_2708
bonafide,basic5000/wav_16k/BASIC5000_3492
bonafide,basic5000/wav_16k/BASIC5000_3933
bonafide,basic5000/wav_16k/BASIC5000_2283
bonafide,basic5000/wav_16k/BASIC5000_1409
bonafide,basic5000/wav_16k/BASIC5000_3005
bonafide,basic5000/wav_16k/BASIC5000_4445
bonafide,basic5000/wav_16k/BASIC5000_4636
bonafide,basic5000/wav_16k/BASIC5000_2144
bonafide,basic5000/wav_16k/BASIC5000_2872
bonafide,basic5000/wav_16k/BASIC5000_1002
bonafide,basic5000/wav_16k/BASIC5000_2589
bonafide,basic5000/wav_16k/BASIC5000_3272
bonafide,basic5000/wav_16k/BASIC5000_4730
bonafide,basic5000/wav_16k/BASIC5000_2685
bonafide,basic5000/wav_16k/BASIC5000_2785
bonafide,basic5000/wav_16k/BASIC5000_2871
bonafide,basic5000/wav_16k/BASIC5000_4627
bonafide,basic5000/wav_16k/BASIC5000_0285
bonafide,basic5000/wav_16k/BASIC5000_1184
bonafide,basic5000/wav_16k/BASIC5000_0897
bonafide,basic5000/wav_16k/BASIC5000_4910
bonafide,basic5000/wav_16k/BASIC5000_2607
bonafide,basic5000/wav_16k/BASIC5000_0552
bonafide,basic5000/wav_16k/BASIC5000_2276
bonafide,basic5000/wav_16k/BASIC5000_2638
bonafide,basic5000/wav_16k/BASIC5000_4084
bonafide,basic5000/wav_16k/BASIC5000_2565
bonafide,basic5000/wav_16k/BASIC5000_2892
bonafide,basic5000/wav_16k/BASIC5000_3221
bonafide,basic5000/wav_16k/BASIC5000_4969
bonafide,basic5000/wav_16k/BASIC5000_3921
bonafide,basic5000/wav_16k/BASIC5000_3225
bonafide,basic5000/wav_16k/BASIC5000_0011
bonafide,basic5000/wav_16k/BASIC5000_2161
bonafide,basic5000/wav_16k/BASIC5000_0705
bonafide,basic5000/wav_16k/BASIC5000_2254
bonafide,basic5000/wav_16k/BASIC5000_4529
bonafide,basic5000/wav_16k/BASIC5000_4100
bonafide,basic5000/wav_16k/BASIC5000_0147
bonafide,basic5000/wav_16k/BASIC5000_3292
bonafide,basic5000/wav_16k/BASIC5000_0968
bonafide,basic5000/wav_16k/BASIC5000_3594
bonafide,basic5000/wav_16k/BASIC5000_3530
bonafide,basic5000/wav_16k/BASIC5000_1875
bonafide,basic5000/wav_16k/BASIC5000_3638
bonafide,basic5000/wav_16k/BASIC5000_0122
bonafide,basic5000/wav_16k/BASIC5000_4418
bonafide,basic5000/wav_16k/BASIC5000_2330
bonafide,basic5000/wav_16k/BASIC5000_1470
bonafide,basic5000/wav_16k/BASIC5000_0496
bonafide,basic5000/wav_16k/BASIC5000_2186
bonafide,basic5000/wav_16k/BASIC5000_2152
bonafide,basic5000/wav_16k/BASIC5000_1960
bonafide,basic5000/wav_16k/BASIC5000_2367
bonafide,basic5000/wav_16k/BASIC5000_4882
bonafide,basic5000/wav_16k/BASIC5000_2627
bonafide,basic5000/wav_16k/BASIC5000_3412
bonafide,basic5000/wav_16k/BASIC5000_2862
bonafide,basic5000/wav_16k/BASIC5000_0305
bonafide,basic5000/wav_16k/BASIC5000_1293
bonafide,basic5000/wav_16k/BASIC5000_3876
bonafide,basic5000/wav_16k/BASIC5000_0159
bonafide,basic5000/wav_16k/BASIC5000_4487
bonafide,basic5000/wav_16k/BASIC5000_4007
bonafide,basic5000/wav_16k/BASIC5000_3445
bonafide,basic5000/wav_16k/BASIC5000_0696
bonafide,basic5000/wav_16k/BASIC5000_2992
bonafide,basic5000/wav_16k/BASIC5000_0464
bonafide,basic5000/wav_16k/BASIC5000_4338
bonafide,basic5000/wav_16k/BASIC5000_3200
bonafide,basic5000/wav_16k/BASIC5000_0985
bonafide,basic5000/wav_16k/BASIC5000_1683
bonafide,basic5000/wav_16k/BASIC5000_0624
bonafide,basic5000/wav_16k/BASIC5000_4006
bonafide,basic5000/wav_16k/BASIC5000_2606
bonafide,basic5000/wav_16k/BASIC5000_4229
bonafide,basic5000/wav_16k/BASIC5000_4562
bonafide,basic5000/wav_16k/BASIC5000_0044
bonafide,basic5000/wav_16k/BASIC5000_3361
bonafide,basic5000/wav_16k/BASIC5000_0834
bonafide,basic5000/wav_16k/BASIC5000_0909
bonafide,basic5000/wav_16k/BASIC5000_0629
bonafide,basic5000/wav_16k/BASIC5000_4743
bonafide,basic5000/wav_16k/BASIC5000_4361
bonafide,basic5000/wav_16k/BASIC5000_3463
bonafide,basic5000/wav_16k/BASIC5000_3257
bonafide,basic5000/wav_16k/BASIC5000_2688
bonafide,basic5000/wav_16k/BASIC5000_4356
bonafide,basic5000/wav_16k/BASIC5000_4124
bonafide,basic5000/wav_16k/BASIC5000_3370
bonafide,basic5000/wav_16k/BASIC5000_2777
bonafide,basic5000/wav_16k/BASIC5000_2022
bonafide,basic5000/wav_16k/BASIC5000_0206
bonafide,basic5000/wav_16k/BASIC5000_0150
bonafide,basic5000/wav_16k/BASIC5000_2978
bonafide,basic5000/wav_16k/BASIC5000_1014
bonafide,basic5000/wav_16k/BASIC5000_3652
bonafide,basic5000/wav_16k/BASIC5000_4944
bonafide,basic5000/wav_16k/BASIC5000_0007
bonafide,basic5000/wav_16k/BASIC5000_4232
bonafide,basic5000/wav_16k/BASIC5000_3335
bonafide,basic5000/wav_16k/BASIC5000_4148
bonafide,basic5000/wav_16k/BASIC5000_1337
bonafide,basic5000/wav_16k/BASIC5000_4877
bonafide,basic5000/wav_16k/BASIC5000_4135
bonafide,basic5000/wav_16k/BASIC5000_0633
bonafide,basic5000/wav_16k/BASIC5000_4962
bonafide,basic5000/wav_16k/BASIC5000_1795
bonafide,basic5000/wav_16k/BASIC5000_3390
bonafide,basic5000/wav_16k/BASIC5000_1826
bonafide,basic5000/wav_16k/BASIC5000_0644
bonafide,basic5000/wav_16k/BASIC5000_1274
bonafide,basic5000/wav_16k/BASIC5000_2348
bonafide,basic5000/wav_16k/BASIC5000_3935
bonafide,basic5000/wav_16k/BASIC5000_1344
bonafide,basic5000/wav_16k/BASIC5000_3931
bonafide,basic5000/wav_16k/BASIC5000_4502
bonafide,basic5000/wav_16k/BASIC5000_1863
bonafide,basic5000/wav_16k/BASIC5000_2562
bonafide,basic5000/wav_16k/BASIC5000_1836
bonafide,basic5000/wav_16k/BASIC5000_3053
bonafide,basic5000/wav_16k/BASIC5000_2568
bonafide,basic5000/wav_16k/BASIC5000_1146
bonafide,basic5000/wav_16k/BASIC5000_0818
bonafide,basic5000/wav_16k/BASIC5000_4895
bonafide,basic5000/wav_16k/BASIC5000_1807
bonafide,basic5000/wav_16k/BASIC5000_0951
bonafide,basic5000/wav_16k/BASIC5000_0806
bonafide,basic5000/wav_16k/BASIC5000_4185
bonafide,basic5000/wav_16k/BASIC5000_4432
bonafide,basic5000/wav_16k/BASIC5000_2835
bonafide,basic5000/wav_16k/BASIC5000_4646
bonafide,basic5000/wav_16k/BASIC5000_0646
bonafide,basic5000/wav_16k/BASIC5000_4855
bonafide,basic5000/wav_16k/BASIC5000_3903
bonafide,basic5000/wav_16k/BASIC5000_0892
bonafide,basic5000/wav_16k/BASIC5000_2059
bonafide,basic5000/wav_16k/BASIC5000_2054
bonafide,basic5000/wav_16k/BASIC5000_2912
bonafide,basic5000/wav_16k/BASIC5000_3832
bonafide,basic5000/wav_16k/BASIC5000_1503
bonafide,basic5000/wav_16k/BASIC5000_0193
bonafide,basic5000/wav_16k/BASIC5000_3659
bonafide,basic5000/wav_16k/BASIC5000_2111
bonafide,basic5000/wav_16k/BASIC5000_0037
bonafide,basic5000/wav_16k/BASIC5000_2715
bonafide,basic5000/wav_16k/BASIC5000_3139
bonafide,basic5000/wav_16k/BASIC5000_3289
bonafide,basic5000/wav_16k/BASIC5000_4635
bonafide,basic5000/wav_16k/BASIC5000_2553
bonafide,basic5000/wav_16k/BASIC5000_4665
bonafide,basic5000/wav_16k/BASIC5000_4940
bonafide,basic5000/wav_16k/BASIC5000_4840
bonafide,basic5000/wav_16k/BASIC5000_4101
bonafide,basic5000/wav_16k/BASIC5000_1142
bonafide,basic5000/wav_16k/BASIC5000_0531
bonafide,basic5000/wav_16k/BASIC5000_3387
bonafide,basic5000/wav_16k/BASIC5000_1632
bonafide,basic5000/wav_16k/BASIC5000_2784
bonafide,basic5000/wav_16k/BASIC5000_3891
bonafide,basic5000/wav_16k/BASIC5000_3953
bonafide,basic5000/wav_16k/BASIC5000_4150
bonafide,basic5000/wav_16k/BASIC5000_4078
bonafide,basic5000/wav_16k/BASIC5000_1374
bonafide,basic5000/wav_16k/BASIC5000_4833
bonafide,basic5000/wav_16k/BASIC5000_2465
bonafide,basic5000/wav_16k/BASIC5000_0852
bonafide,basic5000/wav_16k/BASIC5000_0005
bonafide,basic5000/wav_16k/BASIC5000_0242
bonafide,basic5000/wav_16k/BASIC5000_3070
bonafide,basic5000/wav_16k/BASIC5000_2421
bonafide,basic5000/wav_16k/BASIC5000_1797
bonafide,basic5000/wav_16k/BASIC5000_0391
bonafide,basic5000/wav_16k/BASIC5000_4467
bonafide,basic5000/wav_16k/BASIC5000_0342
bonafide,basic5000/wav_16k/BASIC5000_1310
bonafide,basic5000/wav_16k/BASIC5000_0685
bonafide,basic5000/wav_16k/BASIC5000_1885
bonafide,basic5000/wav_16k/BASIC5000_2313
bonafide,basic5000/wav_16k/BASIC5000_1729
bonafide,basic5000/wav_16k/BASIC5000_3993
bonafide,basic5000/wav_16k/BASIC5000_4991
bonafide,basic5000/wav_16k/BASIC5000_3039
